VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2019-01-10 21:31:34,2019-01-10 21:47:17,N,1,92,135,1,1.88,12,0.5,0.5,0,0,,0.3,13.3,1,1,
2,2019-01-10 21:49:44,2019-01-10 21:58:11,N,1,121,191,1,4.21,13.5,0.5,0.5,0,0,,0.3,14.8,2,1,
2,2019-01-10 21:39:02,2019-01-10 21:56:42,N,1,65,68,1,4.38,16,0.5,0.5,3,0,,0.3,20.3,1,1,
2,2019-01-10 21:47:34,2019-01-10 21:57:24,N,1,241,153,1,1.47,7.5,0.5,0.5,3,0,,0.3,11.8,1,1,
2,2019-01-10 21:14:15,2019-01-10 21:22:49,N,1,244,127,1,1.61,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,
1,2019-01-10 21:26:32,2019-01-10 21:31:57,N,1,33,40,1,1.30,6.5,0.5,0.5,1.55,0,,0.3,9.35,1,1,
2,2019-01-10 21:54:31,2019-01-10 21:58:39,N,1,181,181,1,.69,5,0.5,0.5,1.89,0,,0.3,8.19,1,1,
2,2019-01-10 21:03:28,2019-01-10 21:23:17,N,1,41,202,2,6.09,20.5,0.5,0.5,4,5.76,,0.3,31.56,1,1,
2,2019-01-10 21:28:43,2019-01-10 21:53:59,N,1,202,249,2,6.67,22,0.5,0.5,7,0,,0.3,30.3,1,1,
2,2019-01-10 21:17:17,2019-01-10 21:26:20,N,1,74,42,1,1.60,8.5,0.5,0.5,0,0,,0.3,9.8,1,1,
2,2019-01-10 21:36:37,2019-01-10 21:43:45,N,1,42,42,1,.51,6,0.5,0.5,0,0,,0.3,7.3,1,1,
2,2019-01-10 21:49:44,2019-01-10 21:58:16,N,1,42,166,1,1.23,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,
1,2019-01-10 21:19:46,2019-01-10 21:37:26,N,1,82,258,1,3.90,15.5,0.5,0.5,0,0,,0.3,16.8,2,1,
1,2019-01-10 21:52:55,2019-01-10 22:00:28,N,1,82,56,1,1.40,7,0.5,0.5,0,0,,0.3,8.3,2,1,
2,2019-01-10 21:54:43,2019-01-10 22:07:42,N,1,116,239,1,4.26,15,0.5,0.5,3.26,0,,0.3,19.56,1,1,
2,2019-01-10 21:03:17,2019-01-10 21:08:24,N,1,223,223,5,.98,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1,
2,2019-01-10 21:37:09,2019-01-10 21:42:13,N,1,166,152,1,.00,5,0.5,0.5,0,0,,0.3,6.3,2,1,
2,2019-01-10 21:22:49,2019-01-10 21:41:17,N,1,66,181,1,3.33,14.5,0.5,0.5,2,0,,0.3,17.8,1,1,
2,2019-01-10 21:46:41,2019-01-10 21:50:28,N,1,181,181,1,.65,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1,
1,2019-01-10 21:29:22,2019-01-10 21:34:21,N,1,65,49,1,1.00,5.5,0.5,0.5,1.7,0,,0.3,8.5,1,1,
1,2019-01-10 21:44:10,2019-01-10 21:45:53,N,1,166,166,2,.40,3.5,0.5,0.5,1.4,0,,0.3,6.2,1,1,
2,2019-01-10 21:18:31,2019-01-10 21:26:28,N,1,255,80,2,1.28,7.5,0.5,0.5,2.64,0,,0.3,11.44,1,1,
1,2019-01-10 21:22:02,2019-01-10 21:45:43,N,1,119,209,1,.00,14,0.5,0.5,0,0,,0.3,15.3,2,1,
2,2019-01-10 21:27:27,2019-01-10 21:37:21,N,1,74,263,1,1.98,9.5,0.5,0.5,2.7,0,,0.3,13.5,1,1,
2,2019-01-10 21:02:02,2019-01-10 21:07:14,N,1,7,7,2,.86,5.5,0.5,0.5,1,0,,0.3,7.8,1,1,
2,2019-01-10 21:47:33,2019-01-10 21:52:05,N,1,82,260,2,.89,5,0.5,0.5,0,0,,0.3,6.3,2,1,
2,2019-01-10 21:20:31,2019-01-10 22:02:14,N,5,205,89,1,13.22,46.27,0,0.5,0,0,,0,46.77,1,2,
1,2019-01-10 21:04:29,2019-01-10 21:28:24,N,1,41,202,2,6.90,23,0.5,0.5,0,5.76,,0.3,30.06,2,1,
2,2019-01-10 21:08:22,2019-01-10 21:23:02,N,1,82,129,1,2.39,10.5,0.5,0.5,0,0,,0.3,11.8,2,1,
2,2019-01-10 21:26:50,2019-01-10 21:33:22,N,1,129,129,1,1.77,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,
2,2019-01-10 21:31:02,2019-01-10 21:47:29,N,1,33,256,1,2.96,13.5,0.5,0.5,2.96,0,,0.3,17.76,1,1,
2,2019-01-10 21:54:58,2019-01-10 22:10:35,N,1,256,232,1,2.85,13,0.5,0.5,2.86,0,,0.3,19.11,1,1,
2,2019-01-10 21:04:11,2019-01-10 21:30:43,N,1,213,256,1,15.65,43,0.5,0.5,0,5.76,,0.3,50.06,1,1,
2,2019-01-10 21:35:47,2019-01-10 21:38:18,N,1,256,256,1,.49,4,0.5,0.5,1.06,0,,0.3,6.36,1,1,
2,2019-01-10 21:39:39,2019-01-10 21:43:14,N,1,256,256,1,.70,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,
2,2019-01-10 21:36:17,2019-01-10 21:38:01,N,1,33,33,1,.34,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,
2,2019-01-10 21:07:38,2019-01-10 21:38:19,N,5,216,71,1,7.33,24.25,0,0.5,0,0,,0,24.75,1,2,
2,2019-01-10 21:19:32,2019-01-10 21:35:21,N,1,61,35,1,2.14,12,0.5,0.5,0,0,,0.3,13.3,1,1,
2,2019-01-10 21:56:00,2019-01-10 22:04:58,N,1,61,37,1,2.53,9.5,0.5,0.5,0,0,,0.3,10.8,1,1,
2,2019-01-10 21:10:34,2019-01-10 21:38:41,N,1,33,239,1,9.53,30,0.5,0.5,6.26,0,,0.3,37.56,1,1,
2,2019-01-10 21:39:07,2019-01-10 21:42:21,N,1,74,74,1,.49,4,0.5,0.5,0,0,,0.3,5.3,2,1,
2,2019-01-10 22:00:15,2019-01-10 22:15:20,N,5,42,50,1,5.35,16.98,0,0.5,0,0,,0,17.48,1,2,
1,2019-01-10 21:03:49,2019-01-10 21:11:44,Y,1,82,56,1,1.30,7,0.5,0.5,0,0,,0.3,8.3,2,1,
1,2019-01-10 21:29:06,2019-01-10 21:31:20,N,1,129,82,1,.50,3.5,0.5,0.5,0,0,,0.3,4.8,1,1,
1,2019-01-10 21:36:08,2019-01-10 21:45:10,Y,1,82,82,1,1.40,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,
1,2019-01-10 21:57:11,2019-01-10 22:02:28,N,1,129,129,1,.80,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,
2,2019-01-10 21:03:33,2019-01-10 21:11:58,N,1,74,152,1,1.57,7.5,0.5,0.5,0,0,,0.3,8.8,1,1,
2,2019-01-10 21:17:35,2019-01-10 21:19:37,N,1,41,41,1,.40,3.5,0.5,0.5,0.96,0,,0.3,5.76,1,1,
2,2019-01-10 21:22:51,2019-01-10 21:42:27,N,1,65,26,1,6.19,20.5,0.5,0.5,3.2,0,,0.3,25,1,1,
1,2019-01-10 21:01:35,2019-01-10 21:04:57,N,1,255,112,1,.60,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,
1,2019-01-10 21:12:41,2019-01-10 21:16:51,N,1,255,256,2,.80,5,0.5,0.5,1.26,0,,0.3,7.56,1,1,
1,2019-01-10 21:20:53,2019-01-10 21:39:45,N,1,256,114,2,3.40,15,0.5,0.5,4.08,0,,0.3,20.38,1,1,
2,2019-01-10 21:24:02,2019-01-10 21:25:38,N,1,116,116,1,.38,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,
2,2019-01-10 21:12:56,2019-01-10 21:18:13,N,1,17,62,1,1.00,6,0.5,0.5,1.2,0,,0.3,8.5,1,1,
2,2019-01-10 21:08:53,2019-01-10 21:12:01,N,1,223,223,1,.64,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,
2,2019-01-10 21:41:54,2019-01-10 21:44:44,N,1,223,223,1,.58,4,0.5,0.5,1.06,0,,0.3,6.36,1,1,
2,2019-01-10 20:38:08,2019-01-10 20:48:44,N,1,33,49,1,1.92,9,0.5,0.5,2.06,0,,0.3,12.36,1,1,
2,2019-01-10 20:56:50,2019-01-10 21:24:59,N,5,49,91,1,5.90,19.96,0,0.5,0,0,,0,20.46,1,2,
2,2019-01-10 21:05:07,2019-01-10 21:20:30,N,1,69,18,1,4.22,14.5,0.5,0.5,3.16,0,,0.3,18.96,1,1,
2,2019-01-10 21:37:15,2019-01-10 21:56:18,N,5,51,136,1,6.08,18.62,0,0.5,0,0,,0,19.12,1,2,
1,2019-01-10 21:16:23,2019-01-10 21:24:48,N,1,95,28,1,1.90,9,0.5,0.5,0,0,,0.3,10.3,2,1,
2,2019-01-10 21:51:59,2019-01-10 21:59:19,N,1,82,173,1,1.43,7,0.5,0.5,0,0,,0.3,8.3,2,1,
2,2019-01-10 21:06:10,2019-01-10 21:18:54,N,1,256,49,1,2.07,10,0.5,0.5,0,0,,0.3,11.3,2,1,
2,2019-01-10 21:53:04,2019-01-10 21:59:24,N,1,181,34,1,1.28,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1,
2,2019-01-10 21:35:14,2019-01-10 21:37:42,N,1,83,82,1,.43,4,0.5,0.5,2,0,,0.3,7.3,1,1,
2,2019-01-10 21:47:13,2019-01-10 21:53:00,N,1,134,134,1,1.70,7.5,0.5,0.5,2.2,0,,0.3,11,1,1,
1,2019-01-10 21:05:10,2019-01-10 21:15:26,N,1,97,66,2,1.80,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1,
1,2019-01-10 21:40:12,2019-01-10 21:44:21,N,1,97,97,3,.90,5,0.5,0.5,0,0,,0.3,6.3,2,1,
1,2019-01-10 21:48:34,2019-01-10 21:57:45,N,1,97,181,1,2.40,9.5,0.5,0.5,2,0,,0.3,12.8,1,1,
2,2019-01-10 21:06:12,2019-01-10 21:17:11,N,1,95,121,1,2.60,11,0.5,0.5,2.46,0,,0.3,14.76,1,1,
2,2019-01-10 21:31:09,2019-01-10 21:48:37,N,1,95,129,1,3.04,14,0.5,0.5,0,0,,0.3,15.3,2,1,
2,2019-01-10 21:34:28,2019-01-10 21:51:47,N,1,244,263,1,6.91,21.5,0.5,0.5,3,0,,0.3,25.8,1,1,
1,2019-01-10 21:54:27,2019-01-10 21:58:46,N,1,129,129,1,.90,5,0.5,0.5,0,0,,0.3,6.3,2,1,
1,2019-01-10 21:12:52,2019-01-10 21:21:28,N,1,82,56,1,1.40,7,0.5,0.5,2.05,0,,0.3,10.35,1,1,
2,2019-01-10 21:16:00,2019-01-10 21:19:58,N,1,256,255,1,1.03,5,0.5,0.5,1.01,0,,0.3,9.26,1,1,
2,2019-01-10 21:21:02,2019-01-10 21:40:16,N,1,255,144,1,3.52,15.5,0.5,0.5,2,0,,0.3,18.8,1,1,
2,2019-01-10 21:57:21,2019-01-10 22:25:16,N,1,25,68,1,5.52,22,0.5,0.5,4.66,0,,0.3,27.96,1,1,
2,2019-01-10 21:01:32,2019-01-10 21:43:22,N,1,122,86,1,9.68,35.5,0.5,0.5,0,0,,0.3,36.8,1,1,
2,2019-01-10 21:21:43,2019-01-10 21:21:48,N,1,74,74,1,.02,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,
2,2019-01-10 21:32:48,2019-01-10 21:52:03,N,1,74,48,1,6.59,21.5,0.5,0.5,4.56,0,,0.3,27.36,1,1,
2,2019-01-10 21:19:44,2019-01-10 21:28:45,N,1,83,82,5,1.49,8,0.5,0.5,0,0,,0.3,9.3,2,1,
2,2019-01-10 21:43:17,2019-01-10 21:46:32,N,1,82,82,5,.64,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,
2,2019-01-10 21:55:47,2019-01-10 22:05:06,N,1,82,129,6,1.58,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,
2,2019-01-10 21:16:30,2019-01-10 21:19:09,N,1,260,260,1,.48,4,0.5,0.5,0,0,,0.3,5.3,2,1,
2,2019-01-10 21:50:52,2019-01-10 22:05:04,N,1,181,62,1,3.57,14,0.5,0.5,0,0,,0.3,15.3,1,1,
2,2019-01-10 21:04:33,2019-01-10 21:11:12,N,1,182,208,1,2.96,10,0.5,0.5,1,0,,0.3,12.3,1,1,
2,2019-01-10 21:22:51,2019-01-10 21:26:52,N,1,182,182,1,.79,5,0.5,0.5,0,0,,0.3,6.3,1,1,
2,2019-01-10 21:43:17,2019-01-10 21:47:16,N,1,212,212,1,.69,5,0.5,0.5,0,0,,0.3,6.3,1,1,
1,2019-01-10 21:33:38,2019-01-10 21:44:23,N,1,97,33,1,1.60,9,0.5,0.5,2.05,0,,0.3,12.35,1,1,
2,2019-01-10 21:31:44,2019-01-10 21:35:01,N,1,247,247,1,.75,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,
2,2019-01-10 21:47:56,2019-01-10 21:57:02,N,1,260,7,1,1.50,8,0.5,0.5,0,0,,0.3,9.3,1,1,
2,2019-01-10 21:42:48,2019-01-10 21:55:15,N,1,43,142,1,2.44,11,0.5,0.5,2,0,,0.3,14.3,1,1,
2,2019-01-10 21:55:39,2019-01-10 22:04:10,N,1,242,208,1,2.02,9,0.5,0.5,0,0,,0.3,10.3,1,1,
2,2019-01-10 21:03:21,2019-01-10 21:09:59,N,1,7,223,1,1.07,6,0.5,0.5,0,0,,0.3,7.3,2,1,
2,2019-01-10 21:15:47,2019-01-10 21:20:25,N,1,223,223,2,.94,5.5,0.5,0.5,1.7,0,,0.3,8.5,1,1,
2,2019-01-10 21:01:38,2019-01-10 21:03:08,N,1,41,41,1,.33,3.5,0.5,0.5,2,0,,0.3,6.8,1,1,
2,2019-01-10 21:16:26,2019-01-10 21:28:20,N,1,74,116,1,2.82,11,0.5,0.5,0,0,,0.3,12.3,2,1,
2,2019-01-10 21:37:42,2019-01-10 21:44:09,N,1,42,151,1,1.39,7,0.5,0.5,0,0,,0.3,8.3,2,1,
2,2019-01-10 21:50:24,2019-01-10 21:56:54,N,1,41,41,1,.97,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,
2,2019-01-10 21:55:14,2019-01-10 22:00:58,N,1,65,97,1,.86,5.5,0.5,0.5,2.04,0,,0.3,8.84,1,1,
1,2019-01-10 21:49:14,2019-01-10 21:56:21,N,1,129,129,1,.80,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,
1,2019-01-10 21:42:47,2019-01-10 21:46:33,N,1,210,210,1,1.00,5,0.5,0.5,1,0,,0.3,7.3,1,1,
2,2019-01-10 21:29:44,2019-01-10 21:31:34,N,1,223,223,6,.50,3.5,0.5,0.5,1.44,0,,0.3,6.24,1,1,
2,2019-01-10 21:03:00,2019-01-10 21:10:38,N,1,116,244,1,1.60,8,0.5,0.5,0,0,,0.3,9.3,2,1,
2,2019-01-10 21:03:55,2019-01-10 21:32:36,N,5,62,178,1,5.34,18.27,0,0.5,0,0,,0,18.77,1,2,
2,2019-01-10 21:57:34,2019-01-10 22:00:55,N,1,223,223,1,1.21,5.5,0.5,0.5,1.7,0,,0.3,8.5,1,1,
2,2019-01-10 21:26:08,2019-01-10 21:35:29,N,1,260,82,5,1.27,7.5,0.5,0.5,1.32,0,,0.3,10.12,1,1,
2,2019-01-10 21:42:24,2019-01-10 21:56:39,N,5,82,95,1,3.84,25,0,0,3,0,,0,28,1,2,
2,2019-01-10 21:21:14,2019-01-10 21:25:43,N,1,49,17,6,.70,5,0.5,0.5,1.26,0,,0.3,7.56,1,1,
2,2019-01-10 21:24:03,2019-01-10 21:26:49,N,1,97,49,1,.47,4,0.5,0.5,0,0,,0.3,5.3,2,1,
2,2019-01-10 21:46:05,2019-01-10 21:48:26,N,1,42,69,1,.69,4,0.5,0.5,0,0,,0.3,5.3,2,1,
2,2019-01-10 21:17:12,2019-01-10 21:43:57,N,1,181,67,1,5.61,21.5,0.5,0.5,0,0,,0.3,22.8,2,1,
2,2019-01-10 21:04:13,2019-01-10 21:08:36,N,1,41,42,1,.61,5,0.5,0.5,1.58,0,,0.3,7.88,1,1,
2,2019-01-10 21:06:28,2019-01-10 21:13:11,N,1,7,7,1,.79,6,0.5,0.5,0,0,,0.3,7.3,2,1,
2,2019-01-10 21:17:20,2019-01-10 21:49:19,N,1,7,226,1,10.16,32,0.5,0.5,6.66,0,,0.3,39.96,1,1,
2,2019-01-10 20:59:17,2019-01-10 21:05:32,N,1,166,152,1,1.36,7,0.5,0.5,2.08,0,,0.3,10.38,1,1,
2,2019-01-10 21:10:12,2019-01-10 21:35:55,N,1,152,148,1,8.82,28.5,0.5,0.5,0,0,,0.3,29.8,2,1,
2,2019-01-10 21:35:05,2019-01-10 21:50:33,N,1,136,182,1,6.43,20,0.5,0.5,0,0,,0.3,21.3,1,1,
2,2019-01-10 21:12:01,2019-01-10 21:24:09,N,1,97,181,1,1.99,10,0.5,0.5,2.26,0,,0.3,15.51,1,1,
2,2019-01-10 21:45:37,2019-01-10 22:05:11,N,1,244,75,1,5.33,19,0.5,0.5,5.08,0,,0.3,25.38,1,1,
2,2019-01-10 21:35:38,2019-01-10 21:41:46,N,1,41,42,1,1.12,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,
2,2019-01-10 21:17:51,2019-01-10 21:26:01,N,1,260,129,5,1.69,8,0.5,0.5,1.86,0,,0.3,11.16,1,1,
1,2019-01-10 21:26:08,2019-01-10 21:49:30,N,1,66,263,1,8.20,26,0.5,0.5,2.7,0,,0.3,30,1,1,
2,2019-01-10 21:08:31,2019-01-10 21:16:32,N,1,82,82,1,1.08,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1,
2,2019-01-10 21:35:13,2019-01-10 21:49:15,N,1,260,141,1,3.54,13,0.5,0.5,0,0,,0.3,14.3,2,1,
2,2019-01-10 21:21:07,2019-01-10 21:23:58,N,1,42,41,3,.51,4,0.5,0.5,0,0,,0.3,5.3,2,1,
2,2019-01-10 21:27:46,2019-01-10 21:33:31,N,1,42,42,4,1.22,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1,
2,2019-01-10 21:42:07,2019-01-10 21:46:16,N,1,42,247,3,.66,5,0.5,0.5,0,0,,0.3,6.3,2,1,
2,2019-01-10 21:57:03,2019-01-10 22:06:24,N,1,83,226,2,1.86,9,0.5,0.5,3.09,0,,0.3,13.39,1,1,
2,2019-01-10 21:44:10,2019-01-10 21:53:21,N,1,129,82,4,1.03,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,
2,2019-01-10 21:29:18,2019-01-10 21:33:27,N,1,134,134,1,.81,5,0.5,0.5,0,0,,0.3,6.3,2,1,
2,2019-01-10 21:42:00,2019-01-10 21:44:35,N,1,134,134,1,.52,4,0.5,0.5,1.32,0,,0.3,6.62,1,1,
2,2019-01-10 21:14:38,2019-01-10 21:27:07,N,1,181,17,1,2.38,11,0.5,0.5,0,0,,0.3,12.3,2,1,
2,2019-01-10 21:36:19,2019-01-10 21:47:25,N,1,74,116,1,2.25,10,0.5,0.5,2.26,0,,0.3,13.56,1,1,
2,2019-01-10 22:01:33,2019-01-10 22:08:21,N,5,69,159,1,1.50,12,0,0,2.4,0,,0,14.4,1,2,
2,2019-01-10 21:40:13,2019-01-10 21:51:03,N,1,256,112,1,1.65,8.5,0.5,0.5,1,0,,0.3,10.8,1,1,
1,2019-01-10 21:09:09,2019-01-10 21:13:22,N,1,7,226,1,1.10,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,
1,2019-01-10 21:22:49,2019-01-10 21:37:28,N,1,7,129,1,2.80,12.5,0.5,0.5,0,0,,0.3,13.8,2,1,
1,2019-01-10 21:50:04,2019-01-10 22:00:18,N,1,83,226,1,1.60,8.5,0.5,0.5,1.95,0,,0.3,11.75,1,1,
2,2019-01-10 21:45:04,2019-01-10 22:18:14,N,5,169,218,1,21.62,47.74,0,0.5,0,5.76,,0,54,1,2,
2,2019-01-10 21:35:04,2019-01-10 21:50:55,N,1,7,82,1,3.12,13,0.5,0.5,0,0,,0.3,14.3,2,1,
2,2019-01-10 21:37:25,2019-01-10 21:47:02,N,1,166,42,1,1.44,8.5,0.5,0.5,0,0,,0.3,9.8,1,1,
2,2019-01-10 21:55:14,2019-01-10 22:00:47,N,1,42,152,1,.84,5.5,0.5,0.5,0,0,,0.3,6.8,1,1,
2,2019-01-10 21:37:43,2019-01-10 21:48:06,N,1,129,196,1,1.81,9,0.5,0.5,0,0,,0.3,10.3,2,1,
2,2019-01-10 22:05:09,2019-01-10 22:09:40,N,1,82,129,1,.63,5,0.5,0.5,0,0,,0.3,6.3,2,1,
2,2019-01-10 21:15:30,2019-01-10 21:30:15,N,1,42,69,1,2.36,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,
2,2019-01-10 21:20:02,2019-01-10 21:28:32,N,1,75,236,1,1.75,8,0.5,0.5,2.32,0,,0.3,11.62,1,1,
2,2019-01-10 22:12:35,2019-01-10 23:04:38,N,5,74,155,1,17.18,63.91,0,0.5,0,5.76,,0,70.17,1,2,
1,2019-01-10 21:00:50,2019-01-10 21:13:33,N,1,244,151,1,3.70,13,0.5,0.5,0,0,,0.3,14.3,2,1,
1,2019-01-10 21:29:07,2019-01-10 21:42:01,N,1,244,140,1,7.50,21.5,0.5,0.5,2,0,,0.3,24.8,1,1,
2,2019-01-10 21:41:14,2019-01-10 21:51:17,N,1,41,163,1,2.90,11,0.5,0.5,1,0,,0.3,13.3,1,1,
2,2019-01-10 20:52:16,2019-01-10 21:06:36,N,1,129,223,1,3.28,13,0.5,0.5,0,0,,0.3,14.3,2,1,
2,2019-01-10 21:39:57,2019-01-10 21:51:30,N,1,82,173,1,1.90,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,
2,2019-01-10 21:09:25,2019-01-10 21:19:35,N,1,106,195,1,1.69,9,0.5,0.5,0,0,,0.3,10.3,2,1,
2,2019-01-10 21:15:47,2019-01-10 21:38:20,N,5,95,39,1,8.22,34.35,0,0.5,0,0,,0,34.85,1,2,
2,2019-01-10 21:13:42,2019-01-10 21:17:10,N,1,181,111,1,.86,5,0.5,0.5,0,0,,0.3,6.3,2,1,
2,2019-01-10 21:23:46,2019-01-10 21:35:58,N,1,181,25,1,2.08,11,0.5,0.5,3.69,0,,0.3,15.99,1,1,
2,2019-01-10 21:38:29,2019-01-10 21:44:44,N,1,7,179,5,1.07,6,0.5,0.5,1.46,0,,0.3,8.76,1,1,
2,2019-01-10 21:48:37,2019-01-10 21:56:02,N,1,179,7,5,1.09,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,
2,2019-01-10 21:35:14,2019-01-10 21:40:58,N,1,166,238,1,1.11,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,
2,2019-01-10 21:50:51,2019-01-10 21:59:04,N,1,166,42,1,1.30,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,
1,2019-01-10 21:27:50,2019-01-10 21:35:49,N,1,74,151,1,1.90,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,
1,2019-01-10 21:40:42,2019-01-10 21:44:12,N,1,166,166,1,.80,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,
2,2019-01-10 21:07:03,2019-01-10 21:21:17,N,1,244,48,1,6.53,20,0.5,0.5,1.49,0,,0.3,22.79,1,1,
2,2019-01-10 22:01:03,2019-01-10 22:21:37,N,1,244,90,1,8.43,25,0.5,0.5,6.58,0,,0.3,32.88,1,1,
2,2019-01-10 21:09:51,2019-01-10 21:09:55,N,1,74,74,1,.02,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,
2,2019-01-10 21:38:50,2019-01-10 21:47:48,N,1,42,140,1,4.58,14.5,0.5,0.5,3.16,0,,0.3,18.96,1,1,
2,2019-01-10 21:37:40,2019-01-10 21:43:59,N,1,82,129,1,.94,6,0.5,0.5,1.46,0,,0.3,8.76,1,1,
2,2019-01-10 21:48:51,2019-01-10 21:51:06,N,1,89,188,5,.53,4,0.5,0.5,1.06,0,,0.3,6.36,1,1,
2,2019-01-10 21:39:23,2019-01-10 21:44:04,N,1,75,263,1,.93,5,0.5,0.5,1.26,0,,0.3,7.56,1,1,
1,2019-01-10 21:12:33,2019-01-10 21:29:54,N,1,7,263,1,4.60,16.5,0.5,0.5,3.56,0,,0.3,21.36,1,1,
1,2019-01-10 21:45:03,2019-01-10 21:51:52,N,1,146,179,1,1.50,7,0.5,0.5,1.65,0,,0.3,9.95,1,1,
2,2019-01-10 21:00:33,2019-01-10 21:25:36,N,1,96,164,1,9.87,30,0.5,0.5,0,5.76,,0.3,37.06,1,1,
2,2019-01-10 21:02:36,2019-01-10 21:48:54,N,5,28,18,1,17.64,46.63,0,0.5,0,5.76,,0,52.89,1,2,
2,2019-01-10 21:19:42,2019-01-10 21:27:17,N,1,226,7,1,1.40,7,0.5,0.5,0,0,,0.3,8.3,2,1,
2,2019-01-10 21:46:43,2019-01-10 21:54:56,N,1,260,7,1,2.03,8.5,0.5,0.5,2,0,,0.3,11.8,1,1,
2,2019-01-10 21:00:58,2019-01-10 21:11:47,N,1,82,135,1,3.53,12.5,0.5,0.5,0,0,,0.3,13.8,2,1,
2,2019-01-10 21:50:39,2019-01-10 21:57:35,N,1,260,157,2,1.64,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,
2,2019-01-10 21:29:06,2019-01-10 21:35:12,N,1,74,75,1,1.48,7,0.5,0.5,1.66,0,,0.3,9.96,1,1,
1,2019-01-10 21:40:05,2019-01-10 21:46:39,N,1,152,116,1,1.30,7,0.5,0.5,3.5,0,,0.3,11.8,1,1,
2,2019-01-10 20:59:16,2019-01-10 21:11:15,N,1,65,189,1,1.70,9,0.5,0.5,1,0,,0.3,11.3,1,1,
2,2019-01-10 21:45:48,2019-01-10 22:10:16,N,1,17,125,1,4.39,17.5,0.5,0.5,0,0,,0.3,18.8,2,1,
2,2019-01-10 21:19:52,2019-01-10 21:47:36,N,1,75,230,1,5.15,22,0.5,0.5,0,0,,0.3,23.3,1,1,
2,2019-01-10 20:48:53,2019-01-10 20:56:31,N,1,255,256,1,.90,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1,
2,2019-01-10 21:06:47,2019-01-10 21:08:48,N,1,255,112,1,.56,4,0.5,0.5,1.06,0,,0.3,6.36,1,1,
2,2019-01-10 21:19:36,2019-01-10 21:33:12,N,1,255,146,1,3.15,12.5,0.5,0.5,2.76,0,,0.3,16.56,1,1,
2,2019-01-10 21:24:15,2019-01-10 21:45:51,N,1,244,137,1,10.00,29.5,0.5,0.5,6.16,0,,0.3,36.96,1,1,
2,2019-01-10 21:09:31,2019-01-10 21:27:59,N,1,174,235,2,4.34,16.5,0.5,0.5,0,0,,0.3,17.8,2,1,
2,2019-01-10 21:43:07,2019-01-10 21:55:38,N,1,119,235,2,1.74,10,0.5,0.5,0,0,,0.3,11.3,1,1,
2,2019-01-10 21:14:49,2019-01-10 21:24:22,N,1,181,14,3,4.08,13.5,0.5,0.5,0,0,,0.3,14.8,2,1,
2,2019-01-10 21:58:14,2019-01-10 22:03:15,N,1,106,40,2,1.13,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,
2,2019-01-10 20:57:29,2019-01-10 21:00:32,N,1,95,95,1,1.10,5,0.5,0.5,1.26,0,,0.3,7.56,1,1,
2,2019-01-10 21:20:51,2019-01-10 21:23:02,N,1,134,28,1,.69,4,0.5,0.5,1.59,0,,0.3,6.89,1,1,
2,2019-01-10 21:41:24,2019-01-10 21:57:32,N,1,145,49,5,4.90,16,0.5,0.5,3.46,0,,0.3,20.76,1,1,
